Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speaker_name
99	0	oh, hey, jonah, will you help me read something real quick?	Ask for help	00:15:59,158	00:16:01,861	superstore	Amy
99	1	bam! 15,000 views!	Flaunt	00:16:01,894	00:16:05,765	superstore	Jonah
99	4	yeah. i guess you are.	Agree	00:16:16,275	00:16:18,110	superstore	Amy
101	3	that's cool.	Praise	00:19:00,406	00:19:01,540	superstore	Cheyenne
101	8	uh, yeah!	Agree	00:19:17,824	00:19:20,960	superstore	Dina
101	12	well, i--i just gotta go grab the form to write you up.	Leave	00:19:41,613	00:19:48,420	superstore	Dina
101	13	oh, but thank you so much for sharing that with me.	Thank	00:19:48,454	00:19:51,057	superstore	Dina
102	2	i made them all up, but i am sorry.	Apologise	00:20:08,207	00:20:12,178	superstore	Nico
103	0	oh, you don't really have to clean out the rat traps.	Advise	00:20:24,356	00:20:27,593	superstore	Amy
103	1	yeah, that's not exactly how i wanted to win.	Oppose	00:20:30,963	00:20:33,632	superstore	Amy
103	5	so many talents.	Praise	00:20:45,077	00:20:47,113	superstore	Amy
104	10	i know where to get the sauce--that's easy.	Flaunt	00:00:59,392	00:01:01,294	superstore	Amy
104	11	you really don't have to do this.	Prevent	00:01:01,328	00:01:03,463	superstore	Jonah
104	12	you can host a party next year, when your life isn't in shambles.	Advise	00:01:03,496	00:01:06,333	superstore	Nico
104	13	you guys, my life is not in shambles.	Oppose	00:01:06,366	00:01:08,568	superstore	Amy
104	18	she was born on third base.	Introduce	00:01:29,056	00:01:30,457	superstore	Jonah
106	0	ugh, i'm overdressed.	Flaunt	00:02:42,662	00:02:44,431	superstore	Kelly
106	1	i think you look nice.	Praise	00:02:49,402	00:02:51,104	superstore	Jonah
106	3	no, no, you're part of the group.	Oppose	00:02:55,008	00:02:57,344	superstore	Jonah
106	6	whoa, somebody's overdressed.	Taunt	00:03:10,023	00:03:13,994	superstore	Dina
106	7	i've seen less sparkles at a pride parade.	Taunt	00:03:14,027	00:03:17,297	superstore	Dina
107	0	all the photos of adam are gone.	Introduce	00:03:19,066	00:03:21,301	superstore	Nico
107	1	everyone enjoying themselves?	Care	00:03:23,203	00:03:25,172	superstore	Amy
107	2	ah-ah! i don't think that's what it's called.	Oppose	00:03:32,445	00:03:35,182	superstore	Amy
107	3	i'm going to go fill up my handmaid's ale.	Leave	00:03:43,256	00:03:46,259	superstore	Amy
107	4	that's a clever name.	Praise	00:03:46,293	00:03:50,163	superstore	Nico
109	1	yes, was he pumping petrol?	Joke	00:05:23,523	00:05:26,426	superstore	Garrett
109	2	where might i find the ah right next to the vit-ah-mins.	Joke	00:05:26,459	00:05:32,665	superstore	Jonah
109	4	it was this guy that used to come in all the time.	Introduce	00:05:36,336	00:05:38,338	superstore	Jonah
109	6	uh, pardon me, but do you have any bags of mulch?	Joke	00:05:52,719	00:05:57,424	superstore	Garrett
109	7	he sounded exactly like that.	Introduce	00:05:57,457	00:05:59,292	superstore	Jonah
109	9	it wasn't.	Oppose	00:06:12,472	00:06:15,575	superstore	Dina
109	10	it wasn't.	Oppose	00:06:16,776	00:06:19,212	superstore	Dina
110	3	is this like a  mannequin  situation?	Taunt	00:06:49,842	00:06:51,611	superstore	Nico
110	4	um, hey. jonah, could i get your help for a minute?	Ask for help	00:06:51,644	00:06:55,615	superstore	Amy
110	5	uh, yeah, sure. um, i'll be right back.	Leave	00:06:55,648	00:06:59,386	superstore	Jonah
111	2	mm. we could present it as tartare?	Advise	00:07:18,671	00:07:21,841	superstore	Jonah
111	3	okay, relax. you're putting too much pressure on the food.	Comfort	00:07:21,874	00:07:24,611	superstore	Jonah
111	4	people aren't here to eat barbecue.	Comfort	00:07:24,644	00:07:26,379	superstore	Jonah
111	5	yeah, yeah. okay. yeah, you're right.	Agree	00:07:28,581	00:07:31,384	superstore	Amy
112	0	i don't get it.	Complain	00:07:41,328	00:07:42,495	superstore	Garrett
112	1	why do you have all these remotes that do absolutely nothing?	Complain	00:07:42,529	00:07:44,897	superstore	Garrett
112	5	hey, have you tried unplugging it and then plugging it back in?	Advise	00:07:50,670	00:07:53,640	superstore	Glenn
112	7	why don't you just call adam?	Advise	00:07:56,376	00:07:57,744	superstore	Nico
112	8	it could be the thing that brings you back together.	Advise	00:08:02,415	00:08:04,717	superstore	superstore person1
112	9	okay, i'm going to go watch it at home.	Leave	00:08:15,728	00:08:16,929	superstore	Nico
112	10	no, no, no, no, no, no. please stay.	Prevent	00:08:16,963	00:08:19,466	superstore	Amy
112	11	oh, amy, you remember jerry.	Introduce	00:08:24,437	00:08:26,506	superstore	Sandra
112	12	uh, yeah. jerry, hi. you made it.	Greet	00:08:26,539	00:08:30,277	superstore	Amy
112	13	say hi, jerry.	Arrange	00:08:32,779	00:08:35,214	superstore	Sandra
112	14	hi, jerry.	Greet	00:08:42,722	00:08:44,691	superstore	Jerry
112	15	good job!	Praise	00:08:47,460	00:08:48,661	superstore	Sandra
112	16	he's doing good. that was really good.	Praise	00:08:51,731	00:08:54,033	superstore	Sandra
113	0	people are getting antsy.	Inform	00:09:07,714	00:09:09,316	superstore	Jonah
113	2	that was good, i believed that.	Agree	00:09:19,959	00:09:21,594	superstore	Dina
113	4	that's probably not going to be very appetizing.	Oppose	00:09:26,366	00:09:29,035	superstore	Jonah
113	5	it's fine, we'll just put sauce on it.	Comfort	00:09:29,068	00:09:31,371	superstore	Amy
114	2	it doesn't matter. i don't know designers.	Comfort	00:09:40,413	00:09:42,615	superstore	superstore person1
114	3	oh, thank you.	Thank	00:09:53,025	00:09:55,362	superstore	Kelly
115	0	the reception in this area is horrible.	Complain	00:10:13,813	00:10:15,815	superstore	Garrett
115	5	no, then you're going to miss all my snarky comments about the dresses.	Joke	00:10:37,737	00:10:41,608	superstore	Amy
115	6	oh, you mean when you say the person just looks like whatever fruit the color of the dress is?	Taunt	00:10:41,641	00:10:44,977	superstore	Nico
115	7	remember, last time, when natalie portman looked like  girl, go on with your banana self?	Joke	00:10:45,011	00:10:50,950	superstore	Amy
115	8	let's go.	Leave	00:10:50,983	00:10:54,854	superstore	Sandra
116	0	no, no, no, dinner's almost ready.	Prevent	00:11:08,868	00:11:10,470	superstore	Amy
116	1	oh, yeah, no, it's a great golden globes party.	Praise	00:11:10,503	00:11:13,440	superstore	Glenn
116	2	thank you. and it's going to be even better when you get the food and the golden globes on.	Thank	00:11:13,473	00:11:16,876	superstore	Glenn
116	4	i'm sorry.	Apologise	00:11:29,589	00:11:30,757	superstore	Glenn
116	5	no.	Prevent	00:11:30,790	00:11:32,859	superstore	Amy
116	6	do it here.	Arrange	00:11:32,892	00:11:34,594	superstore	Amy
116	7	do it here.	Arrange	00:11:34,627	00:11:36,529	superstore	Amy
116	8	i-i couldn't.	Oppose	00:11:36,563	00:11:39,766	superstore	Glenn
116	9	please, glenn, please.	Ask for help	00:11:39,799	00:11:42,068	superstore	Amy
117	1	i guess there is enough of us, we could play hassle the fishmonger, but we'd have to move the couch.	Advise	00:12:02,522	00:12:06,893	superstore	Dina
117	5	hey, guys, kelly knows a game that she can teach everybody.	Inform	00:12:15,535	00:12:19,772	superstore	Jonah
117	7	all right, so the game is called answers.	Introduce	00:12:26,212	00:12:30,817	superstore	Kelly
117	8	and you can only ask questions, or you can only reply with questions.	Introduce	00:12:30,850	00:12:35,622	superstore	Kelly
117	9	and you can only make it to the next round once everybody has put in their bid or an overture-actually, we could just maybe start playing the game, and everybody will get it as we go.	Introduce	00:12:41,260	00:12:52,138	superstore	Kelly
117	13	jerry gets it.	Praise	00:13:11,558	00:13:12,925	superstore	Kelly
117	16	this is fun. this game is fun.	Praise	00:13:17,163	00:13:18,698	superstore	Amy
117	17	this party is fun. fun game, fun party.	Praise	00:13:18,731	00:13:20,767	superstore	Amy
117	18	fun everything! everything is fun now.	Praise	00:13:20,800	00:13:23,870	superstore	Jonah
117	19	it's still fun, because it was fun before.	Praise	00:13:23,903	00:13:25,772	superstore	Jonah
117	20	we could still play floor shorts.	Advise	00:13:25,805	00:13:27,574	superstore	Dina
117	21	okay, i came here to watch the globes, not sit around starving in some sad, divorced woman's house.	Taunt	00:13:29,876	00:13:35,081	superstore	Nico
117	22	brett, let go of my hand!	Arrange	00:13:35,114	00:13:36,315	superstore	Nico
117	23	guys, if we take off right now, we can still get spots at the chang's bar before the dads on dates get there.	Advise	00:13:36,348	00:13:40,820	superstore	Garrett
117	24	emma's going to be here in, like, five minutes.	Inform	00:13:43,623	00:13:45,191	superstore	Amy
117	25	she's going to fix the tv.	Inform	00:13:45,224	00:13:46,659	superstore	Amy
117	26	and also, the food's almost ready.	Inform	00:13:46,693	00:13:47,994	superstore	Amy
117	27	like, p.f. chang's  get out of here  good.	Joke	00:13:50,763	00:13:52,665	superstore	Amy
117	28	come on, girl.	Leave	00:13:52,699	00:13:54,801	superstore	Garrett
117	29	garrett, wheel it back in!	Arrange	00:13:58,170	00:14:00,206	superstore	Dina
117	31	stop complaining, and start enjoying yourselves right now!	Arrange	00:14:05,211	00:14:09,616	superstore	Dina
117	32	it's a great time.	Comfort	00:14:11,117	00:14:13,820	superstore	Dina
119	0	hey, gang. with jerusha's help, i was able to fix the broken table in, um, the bedroom there.	Inform	00:15:23,923	00:15:30,362	superstore	Glenn
119	1	yeah. it was a two-person job, so the two-the two of us did it.	Inform	00:15:34,767	00:15:39,271	superstore	Glenn
119	2	we did it, together.	Inform	00:15:39,305	00:15:41,040	superstore	superstore person1
121	0	are you okay in there? i'm fine!	Care	00:17:55,607	00:17:58,077	superstore	Jonah
121	1	guys, look, this party is a bust.	Complain	00:18:06,052	00:18:10,189	superstore	Amy
121	2	you guys were right. my--my life is--is in shambles.	Complain	00:18:10,222	00:18:14,226	superstore	Amy
121	4	of course it is.	Agree	00:18:16,128	00:18:17,229	superstore	Nico
121	5	hey, come on, y-you're overreacting.	Comfort	00:18:17,263	00:18:19,598	superstore	Jonah
121	6	okay, yeah, but, you know, it's not like somebody died or something.	Comfort	00:18:26,873	00:18:30,910	superstore	Jonah
121	7	that's how you judge the success of a party--	Taunt	00:18:30,943	00:18:32,544	superstore	Garrett
121	10	and yet you kept the dress.	Taunt	00:18:38,350	00:18:40,286	superstore	Nico
121	11	just give yourself a break.	Advise	00:18:41,387	00:18:42,955	superstore	Glenn
121	12	you've never been on your own before.	Comfort	00:18:42,989	00:18:45,491	superstore	Glenn
121	13	it takes some getting used to.	Comfort	00:18:45,524	00:18:47,426	superstore	Glenn
121	14	yeah, it's like, jerry basically had to relearn everything.	Comfort	00:18:47,459	00:18:50,963	superstore	Sandra
121	15	see? you're going to be just fine.	Comfort	00:18:56,302	00:18:58,905	superstore	Glenn
121	18	i'd say something supportive 'cause you're my friend, but that's not what i do.	Comfort	00:19:16,388	00:19:20,659	superstore	Garrett
122	0	bye. bye.	Leave	00:19:23,329	00:19:25,531	superstore	Nico
122	1	thank you for having us.	Thank	00:19:28,100	00:19:29,535	superstore	Glenn
122	4	we can watch the losers give drunken interviews at the after-parties.	Advise	00:19:38,610	00:19:41,413	superstore	Nico
122	8	oh, um, no, i-i got a lot of meat to eat, and, i, um-i got to clean up and...	Oppose	00:20:05,704	00:20:12,444	superstore	Amy
122	9	um, pro tip-throw the microwave away.	Advise	00:20:14,046	00:20:17,316	superstore	Jonah
122	12	yeah, next weekend, same chicken.	Joke	00:20:23,589	00:20:26,492	superstore	Amy
123	1	hey, you fixed it! look who's crawling out of rock bottom.	Praise	00:21:04,530	00:21:07,433	superstore	Dina
123	2	hey, thank you for trying to help me.	Thank	00:21:10,669	00:21:12,704	superstore	Amy
129	1	no!  bring back the staff a week before...	Oppose	00:05:49,209	00:05:51,578	superstore	Dina
129	2	okay, guys. we just need to figure out what we're going to do.	Advise	00:05:56,016	00:05:58,418	superstore	Amy
131	0	what if we just set up one aisle, and then just slap it over all the other aisles? boom.	Advise	00:06:44,231	00:06:51,204	superstore	Marcus
131	1	look, we can always redo stuff tomorrow, so for now, it's better to do things fast and bad than slow and good.	Inform	00:06:52,539	00:06:59,312	superstore	Amy
131	2	okay. i'm--i'm prioritizing both.	Inform	00:07:09,322	00:07:11,925	superstore	Cheyenne
131	3	you can't prioritize both!	Oppose	00:07:11,959	00:07:13,927	superstore	Amy
131	4	forget it. just make the place look as good as possible before jeff gets here.	Arrange	00:07:13,961	00:07:17,097	superstore	Amy
131	6	yep.	Agree	00:07:19,732	00:07:20,934	superstore	Amy
131	7	how about slow and bad?	Advise	00:07:20,968	00:07:22,602	superstore	Myrtle
133	0	just hang on. uh, we're closed.	Inform	00:08:11,084	00:08:12,485	superstore	Dina
133	1	you're going to need to come back at 3:00.	Inform	00:08:12,519	00:08:14,221	superstore	Dina
133	4	yeah, kinda.	Agree	00:08:21,761	00:08:23,263	superstore	superstore person2
133	5	oh, damn it. god!	Complain	00:08:23,296	00:08:25,632	superstore	Dina
133	6	i hate when they don't tell me about new hires.	Complain	00:08:25,665	00:08:27,434	superstore	Dina
133	7	okay, find yourself a vest and a nametag and go help leonard in produce.	Arrange	00:08:27,467	00:08:30,437	superstore	Dina
133	8	i'm howie mandel.	Introduce	00:08:32,805	00:08:34,474	superstore	superstore person2
133	9	vest. tag. produce. go!	Arrange	00:08:36,709	00:08:39,012	superstore	Dina
134	1	well, then it's a bad day to be earl, isn't it?	Taunt	00:08:54,561	00:08:57,330	superstore	Glenn
134	2	i can hear you sighing!	Criticize	00:08:59,166	00:09:00,633	superstore	Glenn
134	3	now you've pissed off amy, too.	Criticize	00:09:05,605	00:09:07,640	superstore	Glenn
134	4	sometimes i think the whole world's incompetent.	Complain	00:09:07,674	00:09:10,477	superstore	Glenn
134	5	don't worry! we'll do the best we can without you.	Comfort	00:09:24,824	00:09:27,427	superstore	Amy
134	6	what am i going to say to jeff?	Ask for help	00:09:31,664	00:09:33,400	superstore	Nico
135	2	well, i don't even know if i want him to have heard me.	Complain	00:09:41,508	00:09:44,177	superstore	Nico
135	3	it's complicated. mm.	Complain	00:09:44,211	00:09:46,446	superstore	Nico
135	4	my boyfriend jerry got hit in the head by a mailbox during the tornado.	Complain	00:09:46,479	00:09:50,450	superstore	Sandra
135	5	he's been in a coma ever since.	Complain	00:09:50,483	00:09:52,585	superstore	Sandra
135	6	maybe we could do a test in front of one of those big fans to see if he could hear you.	Advise	00:09:57,790	00:10:01,461	superstore	Cheyenne
135	7	god, that's an amazing idea!	Praise	00:10:01,494	00:10:03,530	superstore	Nico
135	8	he's off the breathing tube.	Complain	00:10:03,563	00:10:06,099	superstore	Sandra
135	10	okay, i need three of you to help me unload a truck.	Arrange	00:10:07,900	00:10:11,271	superstore	Amy
136	0	meet me in back in five.	Arrange	00:10:15,142	00:10:16,676	superstore	Amy
136	1	tough luck, dude.	Comfort	00:10:18,545	00:10:20,113	superstore	Marcus
136	6	that's really nice, marcus. thank you.	Thank	00:10:31,924	00:10:34,461	superstore	Jonah
136	10	you're a crazy man. we're going to be on fire.	Praise	00:10:45,705	00:10:47,674	superstore	Marcus
137	0	um, i'm supposed to give a speech later, and i'm a little nervous about it, uh, given that...	Ask for help	00:11:07,494	00:11:13,833	superstore	Glenn
137	1	what's wrong with my voice?	Complain	00:11:22,209	00:11:23,576	superstore	Glenn
137	2	nothing. you have a nice voice.	Praise	00:11:23,610	00:11:25,545	superstore	Garrett
137	3	garrett, i'm not a child.	Complain	00:11:25,578	00:11:27,280	superstore	Glenn
137	6	some people-not me, but some people-might find your voice, octave-wise, to be the teeniest, tiniest, bit...	Inform	00:11:31,918	00:11:40,293	superstore	Garrett
137	11	yeah, it's high.	Agree	00:11:53,005	00:11:54,641	superstore	Garrett
139	0	sorry, no, i--no.	Apologise	00:12:56,469	00:12:57,970	superstore	Amy
139	1	this is the worst.	Complain	00:13:01,841	00:13:04,711	superstore	Amy
139	2	you want to listen to a podcast?	Advise	00:13:06,446	00:13:12,919	superstore	Jonah
139	4	my phone got stolen from my trailer.	Complain	00:13:16,789	00:13:18,758	superstore	Jonah
140	2	i'm mateo!	Introduce	00:13:34,941	00:13:36,443	superstore	Nico
140	5	so hot.	Complain	00:13:42,615	00:13:44,551	superstore	Nico
141	0	i'm sorry i didn't know who you were before.	Apologise	00:13:54,861	00:13:56,829	superstore	Dina
141	2	don't worry about it.	Comfort	00:13:58,898	00:14:00,767	superstore	superstore person2
141	4	well, you should probably get back to straightening around the registers.	Arrange	00:14:07,907	00:14:11,010	superstore	Dina
142	1	how's it going with the ribbon?	Care	00:15:18,845	00:15:20,513	superstore	Glenn
142	2	we can't cut a giant ribbon with these!	Oppose	00:15:29,689	00:15:31,791	superstore	Glenn
142	3	okay, we'll be ready in about an hour.	Inform	00:15:31,824	00:15:33,159	superstore	Dina
142	5	ooh, then you're going to need to stall big-time.	Advise	00:15:35,928	00:15:37,797	superstore	Dina
142	7	how's it looking inside?	Care	00:15:42,001	00:15:44,604	superstore	Jeff
142	9	no, no, no.	Prevent	00:15:45,805	00:15:47,139	superstore	Glenn
143	0	thank you, glenn. that was beautiful.	Thank	00:16:12,932	00:16:14,734	superstore	Jeff
143	1	let's cut that ribbon and check it out!	Inform	00:16:16,969	00:16:19,138	superstore	Jeff
